-0.56025 5.810125
-7.569039999999999 2.4021999999999997
-10.0696 9.412199999999999
-0.7518571428571429 9.361142857142857
-5.723142857142857 9.337285714285715
-3.0652857142857144 4.659
-16.961600400000002 2.3183000000000002
-8.358600000000001 9.4734
-10.0174 8.6058
-7.563666666666667 9.718333333333334
-0.9838 10.31
-10.163090147586757 3.092088950937375
-10.46375 9.697
-2.192333333333333 10.704833333333333
-7.283200000000001 9.7062
-2.423 9.2365
-7.077142857142857 9.697285714285714
-0.5724 6.1906
-4.792833333333333 7.7885
-5.053714285714286 8.533714285714286
-3.786 9.859
-3.0495 7.734
-1.24275 10.472375
-1.344 10.3484
-2.0805 10.702250000000001
-3.786 9.859
-3.48325 10.661249999999999
-3.786 9.859
-2.0805 10.702250000000001
-2.1475999999999997 10.703800000000001
-2.4208 9.6996
-1.011294117647059 9.837470588235295
-0.7362307692307692 3.2406153846153845
-3.26075 4.6875
-1.7649449541284419 3.520715596330275
-3.8931999999999998 4.8576
-3.086666666666667 2.792666666666667
-3.2154285714285713 4.481142857142857
-6.0096923076923074 2.4729230769230766
-6.373 2.9185
-1.7519500000000001 2.5053
-4.73475 4.53825
-4.6805 4.2044999999999995
-9.249764705882352 4.137882352941176
-7.8288 4.7232
-2.0726 1.8182
-6.373 2.9185
-5.9484 2.3008
-3.2365714285714287 3.560142857142857
-1.7842 2.0418000000000003
-0.5407142857142857 3.9974285714285713
-10.491570402871957 3.0753238930993216
-9.892 3.3861
-5.9512 2.9364
-4.291333333333333 4.864
-12.732800000000001 3.6892
-9.484111111111112 4.594222222222221
-7.654 3.4375
-8.275 5.551166666666667
-12.014999999999999 1.617
-5.872999999999999 10.848500000000001
-17.1076002 4.437
-9.56275 5.28825
-10.516 4.146285714285714
-18.608916666666666 6.6655
-11.547749999999999 1.6625
-19.753501 3.4795
-20.383201000000003 4.2824
-18.177077230769232 6.298230769230769
-20.146201 3.5674
-18.904751 5.580875000000001
-20.39914385714286 3.8604285714285713
-17.304142142857142 3.363857142857143
-17.90242842857143 3.3535714285714286
-17.279 7.5360000000000005
-20.395601000000003 3.9542
-20.390286714285715 4.094857142857143
-24.28150075 6.9765
-19.535334333333335 3.4306666666666668
-20.68050025 6.45575
-22.431428285714286 2.429857142857143
-16.9678002 2.4684
-21.478399800000002 3.6338
-21.993776999999998 3.637555555555555
-22.12399925 3.219
-20.45750075 5.663250000000001
-20.752856619047616 4.9675714285714285
-23.66699925 3.194
-21.98799975 2.379
-15.953888444444443 3.441777777777778
-21.52299975 3.634125
-22.99866666666667 1.9563333333333335
-23.203999 3.6176666666666666
-19.38988988888889 3.398111111111111
