-0.56025 5.810125
-10.0 8.337

-7.569039999999999 2.4021999999999997
-10.0174 8.6058

-10.0696 9.412199999999999
-10.0348 8.8746

-0.7518571428571429 9.361142857142857
-10.0522 9.1434

-5.723142857142857 9.337285714285715
-10.0696 9.412199999999999

-3.0652857142857144 4.659
-9.695333333333334 9.680333333333333

-16.961600400000002 2.3183000000000002
-9.303666666666667 9.679666666666666

-8.358600000000001 9.4734
-8.911999999999999 9.679

-10.0174 8.6058
-8.520333333333333 9.678333333333333

-7.563666666666667 9.718333333333334
-8.128666666666668 9.677666666666667

-0.9838 10.31
-7.737 9.677

-10.163090147586757 3.092088950937375
-7.3453333333333335 9.676333333333334

-10.46375 9.697
-6.953666666666667 9.675666666666666

-2.192333333333333 10.704833333333333
-6.219 9.73775

-7.283200000000001 9.7062
-5.876 9.800500000000001

-2.423 9.2365
-5.533 9.86325

-7.077142857142857 9.697285714285714
-5.19 9.926

-0.5724 6.1906
-4.847 9.988750000000001

-4.792833333333333 7.7885
-4.504 10.0515

-5.053714285714286 8.533714285714286
-4.161 10.11425

-3.786 9.859
-3.818 10.177

-3.0495 7.734
-3.475 10.23975

-1.24275 10.472375
-3.132 10.3025

-1.344 10.3484
-2.789 10.36525

-2.0805 10.702250000000001
-2.4459999999999997 10.428

-3.786 9.859
-2.1029999999999998 10.49075

-3.48325 10.661249999999999
-1.7599999999999998 10.5535

-3.786 9.859
-1.4169999999999998 10.61625

-2.0805 10.702250000000001
-1.0426470588235295 10.258235294117647

-2.1475999999999997 10.703800000000001
-1.011294117647059 9.837470588235295

-2.4208 9.6996
-0.9799411764705883 9.416705882352941

-1.011294117647059 9.837470588235295
-0.9485882352941177 8.995941176470588

-0.7362307692307692 3.2406153846153845
-0.9172352941176471 8.575176470588236

-3.26075 4.6875
-0.8858823529411766 8.154411764705882

-1.7649449541284419 3.520715596330275
-0.854529411764706 7.7336470588235295

-3.8931999999999998 4.8576
-0.8231764705882354 7.312882352941177

-3.086666666666667 2.792666666666667
-0.7918235294117648 6.892117647058823

-3.2154285714285713 4.481142857142857
-0.7604705882352942 6.4713529411764705

-6.0096923076923074 2.4729230769230766
-0.7291176470588236 6.050588235294118

-6.373 2.9185
-0.697764705882353 5.629823529411764

-1.7519500000000001 2.5053
-0.6664117647058824 5.2090588235294115

-4.73475 4.53825
-0.6350588235294118 4.788294117647059

-4.6805 4.2044999999999995
-0.6037058823529412 4.367529411764705

-9.249764705882352 4.137882352941176
-0.5723529411764706 3.9467647058823525

-7.8288 4.7232
-1.0138367142857143 3.5276530612244894

-2.0726 1.8182
-1.4866734285714287 3.5293061224489795

-6.373 2.9185
